timestamp_ms,heading_deg,speed_ms,speed_src,pos_x_m,pos_y_m,lat,lon,pos_src,mag_x_raw,mag_y_raw,mag_z_raw,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,mag_x_cal,mag_y_cal,mag_z_cal,accel_x_cal,accel_y_cal,accel_z_cal,gyro_x_cal,gyro_y_cal,gyro_z_cal,pitch_deg,roll_deg
30402,244.86,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,14.396,26.367,136.407,-0.048,-0.040,-0.980,0.016,-0.038,0.583,-9.413,-15.587,47.094,-0.054,-0.047,-0.988,0.023,0.039,0.624,-1.51,1.33
30510,249.04,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,17.363,25.548,137.138,-0.063,-0.023,-0.997,0.019,-0.033,0.586,-6.548,-16.422,47.812,-0.069,-0.030,-1.005,0.025,0.044,0.627,-1.51,1.42
30618,253.39,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,18.182,24.905,137.299,-0.057,-0.030,-1.007,0.025,-0.055,0.586,-5.757,-17.080,47.965,-0.064,-0.037,-1.014,0.031,0.022,0.627,-1.47,1.57
30727,259.08,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,19.117,24.233,136.612,0.052,-0.004,-0.987,0.025,-0.031,0.715,-4.849,-17.776,47.261,0.046,-0.011,-0.994,0.031,0.046,0.757,-1.06,1.49
30836,265.11,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,20.330,23.765,137.109,-0.017,-0.015,-1.018,0.027,-0.011,0.813,-3.678,-18.252,47.754,-0.023,-0.022,-1.026,0.033,0.065,0.854,-0.75,1.53
30944,270.22,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,22.625,23.005,136.744,-0.046,-0.060,-0.995,0.018,-0.006,0.737,-1.458,-19.036,47.368,-0.052,-0.067,-1.003,0.024,0.070,0.778,-0.77,1.78
31052,275.84,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,24.028,23.137,137.416,-0.109,-0.041,-0.985,0.032,-0.041,0.794,-0.105,-18.897,48.043,-0.115,-0.048,-0.992,0.038,0.036,0.835,-0.71,1.76
31160,280.35,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,25.519,23.283,136.963,-0.052,0.010,-1.013,0.027,-0.013,0.730,1.338,-18.752,47.580,-0.059,0.003,-1.021,0.033,0.064,0.771,-0.90,1.88
31268,285.81,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,27.287,22.976,137.036,-0.017,-0.001,-0.997,0.007,-0.015,0.768,3.047,-19.068,47.643,-0.024,-0.008,-1.005,0.013,0.061,0.810,-0.84,1.98
31376,291.70,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,28.442,23.590,137.270,0.023,0.010,-1.001,0.007,0.007,0.872,4.162,-18.437,47.880,0.016,0.004,-1.008,0.013,0.083,0.914,-0.67,1.82
31484,298.51,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,31.000,24.277,137.299,-0.095,0.025,-0.995,0.025,-0.026,0.981,6.634,-17.735,47.904,-0.101,0.018,-1.003,0.032,0.050,1.022,-0.53,1.62
31592,302.95,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,33.821,25.811,137.723,-0.131,-0.039,-1.058,0.030,0.049,0.855,9.357,-16.160,48.333,-0.138,-0.046,-1.065,0.036,0.126,0.896,-1.14,1.31
31700,309.43,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,35.063,26.425,137.431,-0.104,-0.073,-1.094,0.025,0.082,0.800,10.559,-15.534,48.038,-0.110,-0.080,-1.101,0.032,0.158,0.841,-0.35,0.49
